358884.48,2200,1987.724,0.826071184,0.5,21.99753586
358884.48,2200,2063.473538,0.71626388,0.14141005,22.13162741
358884.48,3200,1516.393538,0.565788632,0.5,29.31437824
358884.48,4000,1255.478462,0.826071184,0.5,36.66030141
358884.48,2600,1398.560923,0.680042819,0.14141005,32.00775424
358884.48,4200,1322.811385,0.826071184,0.5,34.020383
358884.48,3800,1272.311692,0.522018704,0.5,39.21957951
358884.48,5000,1028.229846,0.511013548,0.5,50.91171027
363261.12,3200,1293.353231,0.844614802,0.14141005,33.39793575
358884.48,4600,1280.728308,0.811559365,0.14141005,35.6305033
358884.48,3800,1188.145538,0.5,0.14141005,48.17240641
358884.48,3200,986.1467692,0.522018704,0.5,51.05529236
358884.48,4800,1045.063077,0.5,0.14141005,48.86564063
358884.48,1800,1987.724,0.826071184,0.5,23.61021582
363261.12,1800,2303.347077,0.977315858,0.14141005,18.88335315
358884.48,2800,1390.144308,0.565788632,0.5,44.06992712
363261.12,1000,5787.825846,0.976957744,0.01585642,8.819851636
358884.48,2600,1861.474769,0.697464953,0.01585642,24.28827246
358884.48,2200,1726.808923,0.826071184,0.5,26.80540334
358884.48,1800,2315.972,0.537373323,0.000636457,19.36997808
358884.48,1600,4697.874154,0.606127836,8.694E-06,11.29565691
358884.48,1800,2231.805846,0.798773195,0.01585642,20.08688747
358884.48,2200,1575.309846,0.700068384,0.5,30.35414732
363261.12,2200,2034.015385,0.818884451,0.01585642,20.97630723
367637.76,1600,2374.888308,0.994459831,0.5,17.09887952
358884.48,1800,1853.058154,0.576627279,0.5,27.56252243
363261.12,1800,2261.264,0.812325135,0.01585642,19.35613124
358884.48,1200,3805.712923,0.826071184,0.5,13.75303018
358884.48,2600,1171.312308,0.511013548,0.5,48.64433035
358884.48,2600,1794.141846,0.798773195,0.01585642,23.58179052
367637.76,1400,2694.719692,0.981830693,0.01585642,15.37224129
358884.48,1800,1987.724,0.811559365,0.14141005,21.8541607
358884.48,2000,1987.724,0.826071184,0.5,23.56576528
367637.76,2800,2088.723385,0.9848823,0.01585642,19.18744288
358884.48,2200,1693.142462,0.718981308,0.5,29.60927241
358884.48,2600,1752.058769,0.746934075,0.01585642,24.65794737
358884.48,2000,2097.14,0.688816465,0.01585642,20.94538156
358884.48,1800,4386.459385,0.730928306,0.01585642,13.99562764
358884.48,3800,1171.312308,0.551696847,0.14141005,41.37737788
358884.48,3000,1667.892615,0.568428414,0.01585642,26.58483293
358884.48,2000,1617.392923,0.51036731,0.14141005,29.14463982
363261.12,1600,2597.928615,0.78740718,0.000636457,16.0429102
363261.12,3600,1520.601846,0.83832985,0.14141005,28.77022099
358884.48,2800,1390.144308,0.565788632,0.5,44.06992712
358884.48,1800,2669.469846,0.777223315,8.694E-06,17.05457203
358884.48,2200,1861.474769,0.578085977,0.01585642,24.75752922
358884.48,2400,1398.560923,0.826071184,0.5,31.43508022
363261.12,2800,1991.932308,0.969361668,0.01585642,20.57073237
363261.12,2400,2917.76,0.972777475,0.000636457,14.24394294
363261.12,2800,1722.600615,0.988214514,0.5,23.66620325
358884.48,1800,2719.969538,0.728216657,0.5,17.5203638
367637.76,1600,2526.387385,0.994459831,0.5,16.58719074
363261.12,1600,2665.261538,0.972617984,0.01585642,16.10080375
358884.48,1800,1954.057538,0.789788465,0.14141005,22.02354138
358884.48,4000,1558.476615,0.698397944,0.14141005,28.33256034
358884.48,3000,1583.726462,0.661235981,0.14141005,28.86098664
358884.48,3000,2113.973231,0.759171057,0.000636457,20.27093371
358884.48,3000,1162.895692,0.728216657,0.5,41.21812151
358884.48,2600,1819.391692,0.811559365,0.14141005,23.97825037
367637.76,2200,2517.970769,0.981830693,0.01585642,16.24978165
358884.48,1400,2728.386154,0.750396462,0.14141005,16.59878349
358884.48,3000,1162.895692,0.728216657,0.5,41.21812151
363261.12,2600,1832.016615,0.983462568,0.14141005,22.05266137
358884.48,3000,1684.725846,0.644075431,0.01585642,26.54054768
358884.48,1400,2812.552308,0.597255329,0.01585642,17.37436287
363261.12,1400,2673.678154,0.965794125,0.5,17.23300844
363261.12,1600,3102.925538,0.983462568,0.14141005,14.93848325
358884.48,1400,3325.965846,0.826071184,0.5,15.80324582
358884.48,2000,1794.141846,0.622433768,0.14141005,25.97949941
358884.48,3000,2610.553538,0.777223315,8.694E-06,16.11317269
363261.12,1200,3170.258462,0.978269033,0.01585642,13.45811357
363261.12,1600,3069.259077,0.807253807,0.000636457,15.01188404
358884.48,2200,1491.143692,0.602529231,0.14141005,29.41984139
358884.48,2200,1558.476615,0.811559365,0.14141005,26.79082268
363261.12,1000,3338.590769,0.978269033,0.01585642,13.26870063
358884.48,2200,1726.808923,0.826071184,0.5,26.80540334
358884.48,2800,1440.644,0.533007095,0.5,44.67932219
367637.76,2200,2147.639692,0.994459831,0.5,19.77770578
358884.48,5600,1314.394769,0.826071184,0.5,34.76290797
367637.76,4400,1903.557846,0.9848823,0.01585642,20.56237693
363261.12,4400,1865.683077,0.978269033,0.01585642,21.02797361
358884.48,2800,1499.560308,0.608765826,0.5,30.33651589
358884.48,4600,1263.895077,0.5,0.01585642,35.24710582
363261.12,2400,1764.683692,0.826071184,0.5,24.16608678
363261.12,1600,2816.760615,0.972777475,0.000636457,14.80634358
363261.12,1000,3380.673846,0.895418602,0.01585642,12.89314863
363261.12,2000,2126.598154,0.983462568,0.14141005,18.86172954
358884.48,1200,3873.045846,0.712573447,8.694E-06,12.29109003
358884.48,1400,2450.637846,0.811559365,0.14141005,18.40736899
358884.48,1800,1853.058154,0.576627279,0.5,27.56252243
363261.12,5400,1537.435077,0.794151707,0.000636457,26.58242305
363261.12,1800,2210.764308,0.973365053,0.5,19.64572275
358884.48,4200,1718.392308,0.798773195,0.01585642,23.95107526
363261.12,2000,1865.683077,0.83832985,0.14141005,24.2535957
358884.48,1600,2240.222462,0.826071184,0.5,21.07889897
367637.76,3200,2105.556615,0.988258764,0.01585642,19.09441237
363261.12,2600,1495.352,0.961391267,0.5,27.92062177
363261.12,1000,4466.417231,0.978269033,0.01585642,10.38647913
