0,432,0,0,0,144,240,0,624,0,0,0,0,144,288,912,0,576,0,0,0,0,0,0,336,0,0,144,288,0,144,432,192,0,0,144,144,144,0,0,0,87,0
0,384,0,0,0,144,240,0,624,0,0,0,0,144,288,912,0,576,0,0,0,0,0,0,336,0,0,144,288,0,144,432,192,0,0,144,144,144,0,0,0,39,3
0,432,0,0,0,144,240,0,624,0,0,0,0,144,288,912,0,576,0,0,0,0,0,0,336,0,0,144,288,0,144,432,192,0,0,144,144,144,0,0,0,82,2
0,144,0,192,0,144,384,0,0,192,0,192,240,0,240,144,288,0,288,0,192,144,144,240,144,240,0,384,0,288,0,288,0,192,336,0,0,192,0,0,0,5,2
0,144,144,336,0,0,144,144,144,336,0,0,192,0,240,288,144,0,144,192,288,0,384,0,144,144,288,144,0,192,288,0,144,192,144,240,0,144,0,0,0,82,2
0,144,384,0,0,0,144,144,144,336,0,0,240,0,240,288,144,0,144,192,288,0,384,0,144,144,288,144,0,192,288,0,144,192,144,240,0,144,0,0,0,45,3
0,144,0,336,0,0,144,144,144,336,0,0,240,0,240,288,144,0,144,192,288,0,384,0,144,144,288,144,0,192,288,0,144,192,144,240,0,144,0,0,0,0,5
0,144,384,336,0,0,144,144,0,336,0,0,192,0,240,288,144,0,144,192,288,0,384,0,144,144,288,144,0,192,288,0,144,192,144,192,0,144,0,0,0,125,0
0,192,0,192,0,144,144,192,0,240,0,192,144,144,192,144,144,144,144,144,192,144,144,192,144,288,0,192,144,144,144,192,192,192,192,0,288,0,0,0,0,37,1
0,192,0,192,0,432,0,0,0,240,0,192,288,0,192,144,144,144,144,144,192,384,0,288,0,144,336,0,288,0,192,240,0,192,144,192,0,192,0,0,0,17,2
0,144,144,0,192,0,192,144,0,144,240,192,0,336,0,240,192,0,144,192,480,0,0,192,144,144,144,192,432,0,0,192,144,144,144,192,0,192,0,0,0,14,4
0,288,240,0,192,0,192,0,0,144,240,192,0,336,0,240,192,0,144,336,480,0,0,192,144,144,0,192,432,0,0,192,144,144,144,192,0,192,0,0,0,109,1
0,144,240,0,192,0,192,144,0,144,240,192,0,336,0,240,192,0,144,192,480,0,0,192,144,144,144,192,432,0,0,192,144,144,144,192,0,192,0,0,0,110,0
0,144,144,0,240,0,192,0,144,144,240,192,0,336,0,240,192,0,144,192,480,0,0,192,144,144,144,192,432,0,0,192,144,144,144,192,0,192,0,0,0,18,4
0,192,144,0,240,0,192,144,0,144,240,192,0,336,0,240,192,0,144,144,480,0,0,192,144,288,144,192,432,0,0,336,144,144,144,192,0,0,0,0,0,54,3
0,192,0,192,0,144,144,192,0,240,0,192,144,144,192,144,144,144,144,144,192,144,144,240,384,0,0,576,0,144,0,432,0,0,240,0,288,0,0,0,0,54,3
0,288,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,240,288,0,144,192,144,144,288,0,144,336,0,192,0,192,0,0,0,128,0
0,192,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,240,288,0,144,192,144,480,0,0,144,288,0,192,0,192,0,0,0,54,3
0,144,192,0,0,144,336,0,0,240,0,192,336,0,144,288,0,144,144,144,192,144,144,240,144,480,0,0,144,288,0,288,0,192,144,192,0,192,0,0,0,11,4
0,144,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,240,144,144,144,144,144,192,288,0,144,336,0,192,0,192,0,0,0,1,0
0,336,0,192,0,144,0,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,240,288,0,144,144,144,480,0,0,144,336,0,192,0,192,0,0,0,49,1
0,144,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,240,144,144,144,144,144,192,288,0,144,336,0,192,0,192,0,0,0,1,2
0,144,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,240,288,0,144,192,144,144,288,0,144,336,0,192,0,192,0,0,0,3,4
0,240,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,192,192,144,144,144,144,192,288,0,144,336,0,192,0,192,0,0,0,82,2
0,192,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,192,144,144,144,192,144,192,288,0,144,336,0,192,0,192,0,0,0,31,0
0,192,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,240,288,0,144,144,144,480,0,0,144,336,0,192,0,192,0,0,0,22,4
0,144,0,192,0,144,144,336,0,0,144,144,144,144,192,144,144,288,0,144,192,144,144,240,144,144,144,144,144,192,288,0,144,336,0,192,0,192,0,0,0,0,5
0,192,240,0,0,144,144,144,144,192,0,144,240,0,192,144,144,144,144,144,192,144,144,240,144,288,0,336,0,144,240,192,0,192,144,192,0,192,0,0,0,63,2
0,192,288,0,0,144,144,144,144,192,0,144,240,0,192,144,144,144,144,144,192,144,144,240,144,288,0,336,0,144,240,192,0,192,144,192,0,192,0,0,0,109,1
0,144,0,336,0,0,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,240,144,288,0,336,0,144,144,336,0,144,144,192,0,192,0,0,0,5,4
0,144,0,192,0,144,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,240,144,240,0,336,0,192,144,144,144,192,144,192,0,192,0,0,0,3,0
0,192,0,192,0,144,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,240,144,240,0,336,0,192,144,144,144,192,144,192,0,192,0,0,0,51,1
0,144,0,336,0,0,144,144,192,192,0,144,240,0,192,144,144,144,144,144,192,144,144,240,144,288,0,336,0,144,144,192,144,288,0,384,0,0,0,0,0,11,0
0,144,0,192,0,144,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,240,144,240,0,336,0,192,144,144,144,192,144,192,0,192,0,0,0,0,5
0,144,0,192,0,144,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,240,144,240,0,336,0,192,144,144,144,192,144,192,0,192,0,0,0,3,1
0,144,0,192,0,144,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,240,144,240,0,336,0,192,144,144,144,192,144,192,0,192,0,0,0,3,2
0,144,0,192,0,144,144,144,192,192,0,144,240,0,192,144,144,144,144,144,192,144,144,240,144,288,0,336,0,144,144,192,144,288,0,384,0,0,0,0,0,11,2
0,192,0,192,0,144,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,240,144,240,0,336,0,192,144,144,144,192,144,384,0,0,0,0,0,51,3
0,576,0,0,0,0,192,144,144,192,0,144,240,0,384,288,144,0,144,144,192,144,0,240,144,288,0,384,0,192,0,288,0,288,0,384,0,0,0,0,0,54,3
0,240,0,192,0,144,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,240,144,240,0,336,0,192,144,144,144,192,144,192,0,192,0,0,0,99,0
0,144,576,0,0,0,144,144,144,192,0,144,240,0,240,144,0,144,144,144,192,144,144,240,144,336,0,384,0,192,0,192,144,288,0,384,0,0,0,0,0,82,2
0,192,0,192,0,144,144,144,144,192,0,144,240,0,240,144,144,144,144,144,192,144,144,192,144,288,0,336,0,192,144,144,144,144,144,192,0,192,144,0,0,31,2
0,144,240,0,144,144,240,0,0,240,0,192,336,0,144,288,0,144,144,144,192,144,144,240,144,480,0,0,144,288,0,288,0,192,144,192,0,192,0,0,0,109,1
