0,0,140,210,350,0,0,210,280,0,210,210,140,70,140,140,350,350,0,0,280,210,0,0,280,140,420,140,210,0,140,350,0,0,140,420,0,210,0,0,0,0,0,0,0,0,0,0,35,20,774160,4393.00961538462,0.552148558523219,0.995261688182445,25.0629157315212
0,210,210,210,350,210,210,210,280,0,210,280,140,70,140,140,350,280,0,140,210,210,0,0,280,280,490,0,210,70,0,210,0,0,140,420,0,0,0,0,0,0,1190,0,0,0,0,0,500,5,990500,11527.2211538462,0.973887162059886,0.741698572110891,8.19579799004245
0,0,210,0,210,1400,70,350,280,0,210,280,0,0,0,0,280,350,0,140,350,210,0,0,140,280,420,0,140,0,0,280,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,79,0,772960,11987.2019230769,0.621948732068036,0.5,10.3507414759252
0,210,210,140,140,280,70,280,280,0,210,210,140,70,140,70,350,280,0,140,280,210,0,0,420,210,420,0,140,0,140,210,140,0,140,420,0,210,0,140,0,0,0,0,0,560,0,1190,500,18,1085100,8722.24038461539,0.970045074337875,0.990226386528838,10.5950652881954
0,0,210,210,210,210,0,210,350,0,210,210,70,70,140,140,280,350,0,140,210,210,0,0,280,140,420,70,210,70,210,210,0,0,140,420,140,0,140,140,0,140,0,980,0,0,0,1260,242,19,1132200,5854.125,0.818194881454358,0.993142553207753,16.5710149656307
0,0,210,210,350,210,140,280,280,0,210,280,70,70,0,140,280,210,140,0,280,280,0,0,280,280,420,0,210,0,210,210,0,0,210,420,0,0,0,140,0,0,0,0,0,0,0,1190,350,1,971540,7838.35576923077,0.91506106820526,0.551605298674201,11.7306255939802
0,0,210,210,140,0,140,280,280,0,210,280,140,0,140,70,210,350,0,140,280,210,0,0,420,210,420,0,210,140,70,210,0,0,210,490,0,0,0,140,0,0,0,0,0,0,0,0,84,8,783740,4816.91346153846,0.626928536104177,0.850305698412793,21.300214985499
0,0,0,210,350,0,0,280,280,0,210,210,140,70,140,140,280,350,0,140,280,210,0,0,280,140,420,0,210,70,210,140,140,0,140,420,0,0,140,140,0,0,0,0,0,0,0,1190,9,19,934220,3599.31730769231,0.513476683378234,0.993142553207753,38.0411733562947
0,210,210,140,350,280,140,280,280,0,210,210,140,0,140,140,280,280,0,140,280,210,0,0,280,140,420,0,210,0,140,210,0,0,210,490,0,0,0,140,0,0,0,0,0,0,0,0,497,8,830840,9840.625,0.972279168906493,0.850305698412793,9.28836035089815
0,0,210,140,350,0,140,280,280,0,210,280,140,0,140,70,210,420,0,140,210,210,0,0,420,210,350,140,140,140,70,210,0,0,210,490,0,0,0,140,0,0,0,0,0,0,0,0,273,9,802700,6241.95192307692,0.853038509010755,0.878488394676963,15.2180496550742
0,0,0,210,350,0,0,280,280,0,210,210,140,70,140,140,280,350,0,140,280,210,0,0,280,140,420,0,140,70,140,210,140,0,140,420,0,0,140,140,0,0,0,0,0,0,0,1120,5,19,915460,3319.72115384616,0.507488031145535,0.993142553207753,46.1272455978024
0,0,210,210,350,0,140,280,280,0,210,280,140,0,140,140,350,280,0,140,210,560,0,0,280,210,490,140,140,0,280,210,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,283,20,802300,8298.33653846154,0.855420613545192,0.995261688182445,12.1515640411933
0,210,210,140,140,210,140,280,280,0,210,280,140,0,140,140,280,350,0,140,280,210,0,0,420,140,420,0,210,0,210,210,0,0,140,420,0,0,210,140,0,630,1610,0,0,0,0,0,500,8,1150360,9407.70192307692,0.973007728496967,0.850305698412793,10.3371515133097
0,210,210,210,210,210,140,280,350,0,210,280,140,70,140,140,280,350,0,140,280,210,0,0,280,350,420,140,210,70,0,140,0,0,210,420,0,0,140,140,0,140,1890,0,0,0,0,0,500,19,1160140,12086.4134615385,0.969746522844979,0.993142553207753,8.23006439013134
0,0,0,210,350,0,140,280,280,0,210,210,140,70,140,140,280,280,0,140,280,210,0,0,280,210,420,0,210,0,140,210,140,0,210,420,0,0,140,140,1050,0,0,0,0,0,0,0,150,19,934220,5340.02884615385,0.713324906073188,0.993142553207753,21.9989132906715
0,210,210,140,350,1400,0,280,210,0,0,140,140,0,0,70,280,350,0,140,280,280,0,0,280,210,420,0,210,0,0,140,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,499,15,829640,14656.8942307692,0.970686384290294,0.974158970651147,6.89336178059838
0,210,210,210,420,140,0,280,280,0,210,140,140,0,140,140,210,630,0,140,350,210,0,0,280,140,350,0,70,140,70,210,140,0,140,420,350,0,210,0,0,0,0,0,0,0,0,0,500,20,887520,10471.9711538462,0.969447608137223,0.995261688182445,9.08710902890496
0,0,210,420,350,140,0,280,210,0,210,910,140,0,0,140,210,280,0,0,350,70,0,0,280,210,420,0,280,0,0,210,0,0,0,490,0,0,0,140,0,0,0,0,0,0,0,0,223,7,801500,9777.49038461539,0.805528514819587,0.818068080687635,10.1167874563893
0,0,140,140,350,0,0,210,280,0,210,210,140,70,140,140,280,350,0,0,280,210,0,0,280,140,420,140,210,0,140,210,140,0,140,420,0,0,140,140,0,0,0,0,0,0,0,0,9,18,765180,3157.375,0.513508083460431,0.990226386528838,51.6526970293701
0,0,210,0,350,140,0,280,280,0,210,210,140,0,140,70,280,280,0,140,350,210,0,0,280,280,420,0,140,0,210,280,0,0,210,420,0,0,0,140,0,0,0,0,0,0,0,0,9,0,764580,4077.33653846154,0.514113682463706,0.5,27.662609543443
