65197.44,2200,365.6432188,0.5,0.175692497,24.74735037
65197.44,1800,354.1287572,0.716279772,0.5,24.74527296
65197.44,1800,354.1287572,0.520771827,0.175692497,25.07685137
65197.44,1800,501.257988,0.700232081,0.031174024,15.89534501
65862.72,1800,398.2675265,0.819007433,0.175692497,20.3303415
65197.44,2200,301.673988,0.5,0.175692497,29.41087356
65197.44,2600,309.3502957,0.697549511,0.5,31.74966506
65862.72,2200,343.253988,0.849602763,0.5,25.26689337
66528,1800,439.8475265,0.899061924,0.175692497,18.0456117
65862.72,2400,393.149988,0.879410094,0.175692497,20.06084476
65197.44,2200,288.8801418,0.658527055,0.5,31.95055466
66528,2000,423.2155265,0.938685822,0.320624533,19.29701646
66528,1800,766.0906034,0.954711513,0.009909273,10.60568504
65862.72,1800,609.365988,0.865141465,0.009909273,13.47365539
65197.44,1800,583.1386034,0.696746792,0.009909273,14.37455977
65862.72,2000,368.8416803,0.884503116,0.320624533,21.82769229
65197.44,2200,369.4813726,0.698784562,0.175692497,21.94452354
65197.44,2000,357.9669111,0.510617729,0.320624533,24.3794791
65197.44,2000,336.2173726,0.706984075,0.5,27.64949124
65197.44,1800,346.4524495,0.5,0.175692497,25.54328799
66528,2400,419.3773726,0.933837158,0.081077657,18.34714598
65862.72,1800,375.2386034,0.889776343,0.5,22.19247669
65862.72,2200,459.677988,0.869736408,0.031174024,16.90023183
66528,2600,340.0555265,0.94286941,0.5,24.19507769
65862.72,1600,492.941988,0.884503116,0.320624533,16.55526841
65862.72,2400,311.2693726,0.884562859,0.5,27.27536992
65197.44,2200,310.6296803,0.5,0.175692497,28.38158989
65862.72,2400,317.6662957,0.889776343,0.5,25.91200388
66528,2000,380.9958342,0.94286941,0.5,21.69718565
65862.72,2800,322.7838342,0.884503116,0.320624533,24.84079866
65197.44,1800,327.2616803,0.716279772,0.5,27.71265082
66528,1800,625.3582957,0.954711513,0.009909273,12.57383043
65197.44,2600,322.1441418,0.5,0.031174024,25.72282517
65862.72,1600,443.045988,0.889776343,0.5,18.67957793
65197.44,2600,263.2924495,0.5,0.320624533,36.28510531
65862.72,2000,450.7222957,0.884562859,0.5,17.51196483
67193.28,2600,426.413988,0.962916826,0.081077657,18.0664734
65197.44,1400,475.6702957,0.711910498,0.320624533,18.07148087
65197.44,2000,374.5989111,0.620235907,0.081077657,22.58635414
65862.72,2000,407.2232188,0.857208472,0.175692497,19.97330532
65197.44,2000,359.2462957,0.667725881,0.081077657,22.79322281
66528,3200,369.4813726,0.884715286,0.081077657,21.15556423
65197.44,2800,356.6875265,0.700232081,0.031174024,22.38834638
65862.72,2000,356.0478342,0.729800705,0.320624533,24.19145861
65862.72,2600,339.4158342,0.72129487,0.081077657,23.85341972
65197.44,1800,530.6838342,0.696746792,0.009909273,15.43483261
65197.44,2000,338.7761418,0.551806581,0.175692497,26.30003329
67193.28,1800,549.2349111,0.96786052,0.031174024,13.93920909
65862.72,2000,407.2232188,0.77027193,0.081077657,19.99058443
65197.44,2400,474.3909111,0.696746792,0.009909273,16.64216179
65862.72,1600,496.7801418,0.879410094,0.175692497,16.30918627
65197.44,2600,253.0573726,0.706984075,0.5,37.38826722
65197.44,1800,438.5681418,0.539832988,0.031174024,18.63471112
67193.28,1800,808.949988,0.978047823,0.5,10.4382983
66528,2600,593.3736803,0.957756428,0.031174024,13.0324742
66528,2600,343.8936803,0.912690379,0.320624533,23.55241919
65197.44,2400,302.9533726,0.711910498,0.320624533,27.85209996
65862.72,2200,413.6201418,0.874490243,0.081077657,19.34665613
65862.72,2800,376.517988,0.874490243,0.081077657,20.761718
65197.44,1600,487.1847572,0.703908664,0.081077657,16.96065407
67193.28,1800,522.3678342,0.96786052,0.031174024,14.64361974
65862.72,1600,700.2022957,0.879410094,0.175692497,12.0103069
65197.44,3000,314.4678342,0.519941391,0.031174024,26.31648313
65197.44,2800,260.7336803,0.716279772,0.5,35.61576593
66528,2600,332.3792188,0.94286941,0.5,24.69996735
65862.72,1800,385.4736803,0.771954678,0.320624533,22.00133496
66528,2600,397.6278342,0.966867811,0.320624533,19.7807406
65862.72,1800,411.0613726,0.790284088,0.175692497,20.04135099
65862.72,2200,370.1210649,0.77027193,0.081077657,21.33084634
67193.28,2400,471.1924495,0.96786052,0.031174024,16.06588926
65197.44,1800,352.8493726,0.716279772,0.5,25.24599618
66528,3200,342.6142957,0.92840047,0.320624533,23.34124733
65197.44,2800,354.1287572,0.700232081,0.031174024,22.52617528
67193.28,1800,464.7955265,0.975564781,0.320624533,16.73520305
65197.44,2200,333.6586034,0.707794619,0.175692497,24.76354325
65862.72,3000,321.5044495,0.712663983,0.081077657,25.35611084
65862.72,2800,367.5622957,0.874490243,0.081077657,21.21495973
66528,1800,425.7742957,0.963845259,0.5,19.11787393
65197.44,2200,338.7761418,0.711910498,0.320624533,25.06788373
65862.72,3200,294.6373726,0.889776343,0.5,28.66093498
65197.44,3000,256.8955265,0.542395814,0.320624533,37.15185987
65197.44,1800,378.4370649,0.642308276,0.175692497,22.5990227
67193.28,2600,389.3118342,0.975564781,0.320624533,19.80986328
65197.44,2200,369.4813726,0.636847692,0.031174024,21.69605835
65197.44,3000,286.3213726,0.711910498,0.320624533,30.22396047
65862.72,2200,370.1210649,0.874101918,0.175692497,21.33084634
65197.44,1600,711.0770649,0.696746792,0.009909273,13.34909246
67193.28,2000,398.2675265,0.975033837,0.5,19.63682928
65197.44,1800,423.2155265,0.636847692,0.031174024,19.34141843
65862.72,1800,426.413988,0.874101918,0.175692497,18.93115112
65197.44,1800,389.9515265,0.707794619,0.175692497,21.48305036
65862.72,2400,307.4312188,0.771954678,0.320624533,27.41298607
65862.72,1800,478.8687572,0.708864786,0.031174024,16.30355449
66528,2400,533.2426034,0.954711513,0.009909273,14.31360738
66528,1800,735.3853726,0.954711513,0.009909273,11.31167492
65197.44,2400,285.041988,0.716279772,0.5,31.49115713
65862.72,2000,325.3426034,0.760519286,0.5,27.13252437
65197.44,2200,471.8321418,0.700232081,0.031174024,17.26843818
65197.44,2400,282.4832188,0.584314185,0.320624533,32.24481097
65862.72,3000,388.0324495,0.869736408,0.031174024,19.84264163
65197.44,1800,370.7607572,0.711910498,0.320624533,23.46261996
65197.44,1800,370.7607572,0.582527303,0.175692497,23.46261996
65862.72,1800,411.0613726,0.884503116,0.320624533,20.04135099
65197.44,1800,386.1133726,0.520343908,0.081077657,21.83388863
65862.72,1600,691.2466034,0.869736408,0.031174024,11.64404692
65862.72,2800,353.4890649,0.879410094,0.175692497,22.40508254
66528,1800,488.4641418,0.884960562,0.031174024,16.05948591
67193.28,1800,485.2656803,0.97303258,0.175692497,15.94907177
65862.72,2200,704.0404495,0.857208472,0.175692497,12.6189444
65197.44,1800,340.0555265,0.716279772,0.5,27.21653239
65197.44,3200,290.1595265,0.57085784,0.081077657,29.21526091
65197.44,2200,360.5256803,0.707794619,0.175692497,23.26932856
65197.44,2600,291.4389111,0.642308276,0.175692497,29.07962706
65197.44,3000,241.5429111,0.716279772,0.5,40.61390255
65197.44,1800,400.1866034,0.519941391,0.031174024,20.88098385
67193.28,2600,356.0478342,0.975033837,0.5,22.4355662
65862.72,2200,356.0478342,0.797705287,0.175692497,22.79099788
65197.44,2200,639.4315265,0.700232081,0.031174024,13.4707159
65197.44,3200,310.6296803,0.703908664,0.081077657,26.58399207
65862.72,1800,399.5469111,0.797705287,0.175692497,20.3814514
65197.44,2200,325.9822957,0.661560723,0.175692497,26.45394504
65197.44,2200,315.7472188,0.711910498,0.320624533,27.33943704
65197.44,1800,438.5681418,0.539832988,0.031174024,18.63471112
67193.28,3200,366.2829111,0.975564781,0.320624533,21.30693599
65197.44,1800,379.7164495,0.661560723,0.175692497,22.56751476
66528,2000,412.9804495,0.947778829,0.320624533,19.27603554
65862.72,1800,399.5469111,0.884503116,0.320624533,20.3814514
65862.72,1800,473.7512188,0.84137614,0.031174024,16.87533945
66528,2800,377.1576803,0.884715286,0.081077657,20.52292146
65197.44,2800,304.2327572,0.707794619,0.175692497,27.66676074
65197.44,2200,325.9822957,0.5,0.081077657,26.45394504
66528,3200,365.6432188,0.966867811,0.320624533,21.61810169
65862.72,2800,347.0921418,0.879410094,0.175692497,22.88394137
67193.28,1800,443.045988,0.975033837,0.5,18.49625655
65197.44,1800,354.1287572,0.635340645,0.320624533,24.94279484
65862.72,2800,345.8127572,0.777938969,0.081077657,23.06811017
67193.28,1800,522.3678342,0.96786052,0.031174024,14.64361974
65197.44,2200,288.8801418,0.716279772,0.5,31.83936856
66528,1800,517.889988,0.957756428,0.031174024,14.83849546
65862.72,2200,399.5469111,0.879410094,0.175692497,20.1951492
65197.44,3200,274.8069111,0.711910498,0.320624533,31.78149869
65197.44,2200,410.4216803,0.652630391,0.009909273,19.62883233
65197.44,2800,384.833988,0.696746792,0.009909273,20.59598718
65862.72,2200,421.2964495,0.79534459,0.031174024,18.74463366
65862.72,3200,356.0478342,0.874490243,0.081077657,22.03813297
65197.44,2800,295.2770649,0.5,0.081077657,28.93066894
66528,3200,315.7472188,0.959307433,0.5,26.0823602
67193.28,2400,521.0884495,0.965237809,0.009909273,14.6342246
65197.44,2600,277.3656803,0.520771827,0.175692497,31.66665544
65197.44,2800,244.1016803,0.716279772,0.5,39.95328755
65862.72,2200,356.0478342,0.884503116,0.320624533,22.79099788
65862.72,1800,576.101988,0.865141465,0.009909273,13.8614024
65197.44,2600,334.937988,0.703908664,0.081077657,24.75362578
65862.72,2400,420.0170649,0.847349781,0.031174024,18.5479515
65862.72,2000,349.6509111,0.795357659,0.320624533,24.32355878
65862.72,2400,359.885988,0.889776343,0.5,22.80997275
65862.72,1800,408.5026034,0.738168507,0.081077657,20.0940324
67193.28,3200,399.5469111,0.962916826,0.081077657,19.09546443
65862.72,1800,373.9592188,0.751983316,0.5,22.83570584
66528,1800,526.8456803,0.957756428,0.031174024,14.72465205
67193.28,1800,457.1192188,0.978047823,0.5,17.16346591
65197.44,3000,263.2924495,0.562090842,0.175692497,33.60682848
65197.44,2200,329.8204495,0.651983472,0.175692497,25.64102301
65197.44,1600,494.8610649,0.688123981,0.009909273,16.64278131
65197.44,2400,265.8512188,0.521227938,0.320624533,34.97350962
65862.72,1800,411.0613726,0.832396748,0.175692497,19.66033945
65862.72,2200,577.3813726,0.713663993,0.009909273,14.13034162
65862.72,2200,414.8995265,0.809243933,0.031174024,18.86330413
67193.28,2400,652.8650649,0.965237809,0.009909273,11.88914637
65862.72,2400,281.8435265,0.800699606,0.5,32.66662078
65197.44,1600,393.7896803,0.716279772,0.5,22.32306342
65862.72,2000,460.9573726,0.869736408,0.031174024,16.85615013
66528,2200,607.4469111,0.963842709,0.175692497,12.94329213
65197.44,1800,470.5527572,0.671034592,0.175692497,18.45056446
65197.44,2200,296.5564495,0.65515199,0.320624533,30.38065468
65862.72,2800,306.1518342,0.879237795,0.320624533,27.27081703
66528,1800,457.7589111,0.94682459,0.175692497,17.11365492
65197.44,1800,365.6432188,0.541487381,0.175692497,24.51269565
65862.72,2200,329.1807572,0.889776343,0.5,25.67695502
65862.72,2200,309.989988,0.800699606,0.5,28.45423235
65197.44,2600,253.0573726,0.706984075,0.5,37.38826722
67193.28,1600,565.8669111,0.97303258,0.175692497,13.94274157
65197.44,1800,407.8629111,0.539832988,0.031174024,20.07079381
65862.72,2200,353.4890649,0.884503116,0.320624533,23.50421673
67193.28,1600,591.4546034,0.96786052,0.031174024,13.27459514
65197.44,2800,349.0112188,0.627425422,0.031174024,23.13597015
65197.44,2800,250.4986034,0.635340645,0.320624533,38.00974608
65197.44,2200,360.5256803,0.5,0.031174024,22.76933318
65862.72,2200,407.2232188,0.708864786,0.031174024,19.44434812
65862.72,2200,333.0189111,0.810133613,0.320624533,25.29977206
65862.72,2800,281.8435265,0.889776343,0.5,30.1630955
65197.44,2800,263.2924495,0.5,0.175692497,33.69398775
66528,3000,295.2770649,0.939680463,0.5,28.93688312
67193.28,3200,475.0306034,0.965237809,0.009909273,15.7004863
65197.44,2200,392.5102957,0.700232081,0.031174024,20.64952376
66528,2200,363.0844495,0.959307433,0.5,21.87342716
66528,2200,447.5238342,0.88974233,0.031174024,17.09472796
65862.72,1800,441.7666034,0.725772824,0.031174024,17.96686173
65862.72,1800,385.4736803,0.889776343,0.5,21.68946208
65197.44,2600,305.5121418,0.510175263,0.081077657,27.71876174
65862.72,2200,365.0035265,0.832396748,0.175692497,22.18639746
65197.44,1600,393.7896803,0.65515199,0.320624533,22.32306342
67193.28,2400,439.2078342,0.97303258,0.175692497,17.60306107
