0,240,0,0,240,0,336,0,0,288,0,288,0,0,288,0,480,0,0,480,0,0,0,816,0,0,0,0,0,336,0,0,0,144,0,0,0,0,0,0,0,34,0
0,336,0,0,0,336,0,0,480,0,96,0,384,0,0,0,960,0,0,0,0,0,0,528,0,0,0,336,0,192,0,144,144,0,0,0,0,0,0,0,0,22,1
0,0,192,288,0,192,0,0,240,0,336,0,0,288,0,432,0,0,192,336,0,0,192,0,336,0,144,144,144,144,336,0,0,0,0,0,0,0,0,0,0,6,0
0,96,0,192,144,0,96,96,240,0,288,0,144,96,96,336,0,192,384,0,0,144,0,336,0,96,384,0,0,288,144,0,144,0,0,0,0,0,0,0,0,34,0
0,0,192,0,240,0,288,0,0,144,384,0,0,384,0,0,288,0,432,0,0,384,0,0,288,0,384,0,0,384,0,0,0,144,0,0,0,0,0,0,0,18,1
0,96,0,336,0,0,96,240,0,144,144,192,240,0,0,192,192,192,0,192,96,384,0,144,144,0,336,0,144,144,0,144,0,144,0,0,0,0,0,0,0,34,0
0,0,144,144,0,144,288,0,0,288,0,144,432,0,0,0,240,96,480,0,0,0,336,192,0,144,144,192,0,144,192,48,0,144,0,0,0,0,0,0,0,2,0
0,96,96,0,144,144,48,48,240,48,288,0,96,96,96,336,144,0,96,336,0,144,48,288,0,144,384,0,0,240,0,192,96,0,48,0,0,0,0,0,0,1,0
0,0,192,0,240,0,96,240,0,384,0,0,96,240,0,144,288,0,288,0,288,0,384,0,0,240,0,288,0,336,0,0,240,0,0,0,0,0,0,0,0,39,1
0,96,0,336,0,0,96,144,96,144,144,144,240,0,48,192,192,192,0,192,96,384,0,144,144,0,336,0,144,144,0,144,0,144,0,0,0,0,0,0,0,34,1
0,0,144,336,0,0,0,240,0,144,144,192,240,0,0,192,192,192,0,192,96,528,0,144,0,0,336,0,144,144,0,144,0,192,0,0,0,0,0,0,0,0,1
0,0,144,0,240,0,192,0,240,0,384,0,0,240,0,192,384,0,0,288,0,240,0,192,240,0,240,0,384,0,0,144,0,192,0,0,0,0,0,0,0,2,0
0,96,96,0,144,144,48,96,240,0,288,0,96,96,96,336,144,0,96,336,0,144,48,288,0,144,384,0,0,240,0,192,96,0,48,0,0,0,0,0,0,0,1
0,192,0,0,672,0,0,0,0,0,336,384,0,0,0,0,624,0,0,0,528,0,0,0,288,0,624,0,0,0,0,288,0,0,0,0,0,0,0,0,0,34,0
0,240,0,0,672,0,0,0,0,0,288,480,0,0,0,0,576,0,0,0,528,0,0,0,288,0,624,0,0,0,0,288,0,0,0,0,0,0,0,0,0,77,1
0,0,288,0,240,0,0,288,0,0,288,0,240,288,0,96,0,144,432,0,0,672,0,0,0,0,240,0,144,240,0,336,0,0,0,0,0,0,0,0,0,6,0
0,768,720,0,0,0,0,0,0,0,1104,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2
0,240,0,0,528,0,0,0,0,144,384,336,0,0,0,0,336,0,288,144,384,0,0,0,240,0,384,0,0,240,0,288,0,0,0,0,0,0,0,0,0,21,2
0,0,384,0,0,336,0,0,0,720,0,0,0,0,0,576,0,0,240,288,0,0,0,336,0,144,384,0,0,384,0,0,0,144,0,0,0,0,0,0,0,34,0
0,240,0,0,672,0,0,0,0,0,336,480,0,0,0,0,384,0,0,672,0,0,0,0,336,0,528,0,0,0,0,288,0,0,0,0,0,0,0,0,0,4,3
0,192,0,960,336,0,0,0,0,0,336,576,0,0,0,0,576,0,0,0,0,0,0,0,336,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
0,240,0,0,672,0,0,0,0,0,288,480,0,0,0,0,576,0,0,0,528,0,0,0,288,0,576,0,0,0,0,288,0,0,0,0,0,0,0,0,0,34,2
0,192,0,0,96,384,0,0,240,0,480,0,0,0,480,0,0,0,432,0,0,528,0,0,0,240,0,432,0,0,432,0,0,0,0,0,0,0,0,0,0,19,0
0,336,0,0,0,672,0,0,0,0,288,0,0,240,0,288,0,288,0,384,0,0,192,240,0,528,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,37,2
0,384,0,0,0,432,0,0,0,480,0,0,0,384,0,0,720,0,0,0,0,672,0,0,0,0,384,0,0,576,0,0,0,0,0,0,0,0,0,0,0,92,0
0,288,0,0,0,624,0,0,0,0,288,0,0,240,0,288,0,384,0,720,0,0,0,0,0,528,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,7,0
0,240,0,0,672,0,0,0,0,0,288,480,0,0,0,0,576,0,0,0,528,0,0,0,288,0,576,0,0,0,0,336,0,0,0,0,0,0,0,0,0,36,2
0,720,0,0,0,0,0,0,0,528,0,0,768,0,0,0,192,0,768,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,144,0,432,0,0,0,240,0,192,192,0,240,0,288,0,432,0,0,384,0,0,432,0,0,384,0,0,240,0,336,0,0,0,0,0,0,0,0,0,1,0
