150427.2,3000,576.3187312,0.842033891,0.252680126,27.55662309
149059.68,2400,446.1413465,0.555966742,0.252680126,35.40037168
150427.2,3400,402.748885,0.820359445,0.5,39.47541837
150427.2,2600,494.7935004,0.860317791,0.5,31.61207167
149059.68,4200,406.6936542,0.533742464,0.091403955,41.99487903
149059.68,3200,527.6665773,0.533742464,0.091403955,33.70737361
150427.2,2200,794.5959619,0.856009751,0.022845396,18.88402439
151794.72,2600,785.3915004,0.972176412,0.091403955,18.68893026
150427.2,4000,526.3516542,0.83281833,0.091403955,29.34921869
151794.72,2600,664.4185773,0.94531648,0.252680126,22.82023119
153162.24,2600,1338.974116,0.984872139,0.003857227,11.21718484
151794.72,3400,582.8933465,0.891834135,0.091403955,25.18986539
149059.68,2600,553.9650388,0.573894463,0.091403955,29.17289578
150427.2,2600,547.3904235,0.883321635,0.5,28.39120371
150427.2,3400,818.2645773,0.840525753,0.00043361,17.77631893
150427.2,2000,973.4255004,0.820359445,0.5,17.38033044
149059.68,3400,467.1801158,0.606796375,0.091403955,33.53283332
151794.72,3800,440.8816542,0.903501602,0.5,35.73848345
149059.68,2600,525.0367312,0.610837437,0.252680126,31.75477422
150427.2,2600,639.4350388,0.682273668,0.022845396,23.90553028
150427.2,2600,665.7335004,0.864519426,0.091403955,22.76011017
149059.68,2400,1106.232731,0.59988457,0.003857227,15.17507303
150427.2,2000,836.6735004,0.828961766,0.252680126,19.79959898
150427.2,3200,536.8710388,0.873605902,0.252680126,27.70064849
149059.68,2000,809.0601158,0.576729165,0.252680126,20.36722751
150427.2,2600,1181.183347,0.856009751,0.022845396,13.43552327
149059.68,2800,540.8158081,0.617566695,0.252680126,30.1797317
149059.68,4600,398.8041158,0.613294134,0.091403955,39.5791413
150427.2,3000,484.2741158,0.883321635,0.5,31.70318706
153162.24,3200,810.3750388,0.987440066,0.022845396,17.89234246
150427.2,2800,592.0978081,0.873605902,0.252680126,26.29022885
149059.68,3800,706.4961158,0.605982776,0.003857227,21.80933835
150427.2,3400,528.9815004,0.873605902,0.252680126,28.96467763
153162.24,2600,878.7510388,0.987440066,0.022845396,16.37084237
150427.2,4200,513.2024235,0.864519426,0.091403955,28.82689286
150427.2,4200,513.2024235,0.864519426,0.091403955,28.82689286
151794.72,2200,806.4302696,0.859685941,0.022845396,18.43393543
149059.68,2800,816.9496542,0.605982776,0.003857227,19.18399724
150427.2,3600,413.2682696,0.883321635,0.5,36.86790333
150427.2,2600,657.8439619,0.873605902,0.252680126,23.62320402
150427.2,2400,507.9427312,0.637535097,0.252680126,30.37171575
151794.72,2000,906.3644235,0.976156622,0.5,16.70579317
150427.2,2000,715.7005773,0.790088249,0.5,23.047559
150427.2,3200,563.1695004,0.864519426,0.091403955,26.1720098
149059.68,3800,435.6219619,0.52026096,0.091403955,39.52819715
149059.68,2600,443.5115004,0.507018587,0.252680126,37.17010213
149059.68,2800,535.5561158,0.613294134,0.091403955,28.42311227
150427.2,2800,592.0978081,0.756279119,0.091403955,26.29022885
149059.68,3600,385.654885,0.617566695,0.252680126,40.31885699
150427.2,3400,791.9661158,0.856009751,0.022845396,19.13744686
150427.2,3800,447.4562696,0.619760287,0.091403955,34.33885107
150427.2,2600,536.8710388,0.883321635,0.5,29.92681767
149059.68,3400,490.8487312,0.613294134,0.091403955,32.19582092
153162.24,4000,586.8381158,0.986069466,0.252680126,24.8343239
150427.2,4800,371.1907312,0.883321635,0.5,43.77743488
151794.72,5000,496.1084235,0.966357477,0.252680126,29.69950909
150427.2,2000,836.6735004,0.828961766,0.252680126,19.79959898
149059.68,3800,327.7982696,0.5,0.252680126,51.61415841
153162.24,2600,905.0495004,0.977821148,0.022845396,16.22640378
150427.2,1800,1118.067039,0.883321635,0.5,14.2038143
153162.24,4000,1004.983654,0.982160656,0.00043361,14.16878173
151794.72,2400,819.5795004,0.976600256,0.252680126,18.66712062
150427.2,2400,752.5184235,0.790834233,0.252680126,20.28037419
151794.72,3800,543.4456542,0.966357477,0.252680126,26.18337525
151794.72,2600,624.970885,0.957597609,0.5,25.27343178
153162.24,2800,642.064885,0.992626171,0.5,23.0751714
150427.2,2400,752.5184235,0.773964595,0.022845396,20.28037419
149059.68,2400,703.8662696,0.609455786,0.022845396,22.55871403
150427.2,2600,565.7993465,0.770029397,0.252680126,27.63700219
149059.68,3600,748.5736542,0.602820611,0.00043361,20.09420776
150427.2,2600,889.2704235,0.883321635,0.5,17.64870679
151794.72,3800,990.5195004,0.958415479,0.00043361,14.70413373
150427.2,4600,429.0473465,0.873605902,0.252680126,35.82899614
151794.72,5000,619.7111927,0.955443909,0.022845396,23.19589127
150427.2,2800,434.3070388,0.745389053,0.5,37.92326293
149059.68,4800,325.1684235,0.617566695,0.252680126,53.57487985
150427.2,3200,923.4584235,0.715443652,0.003857227,16.42369652
149059.68,2600,472.4398081,0.507018587,0.252680126,36.7735388
153162.24,5000,618.3962696,0.984914238,0.091403955,23.19384942
151794.72,3800,448.7711927,0.950541254,0.5,33.3166748
149059.68,3600,482.9591927,0.609455786,0.022845396,31.42397066
